201,10,89,99,113,0,P1
201,10,90,169,100,15,P1
201,10,91,69,105,0,P1
201,10,92,113,113,0,P1
201,10,93,159,120,0,P1
201,10,94,131,123,0,P1
201,10,95,79,126,0,P1
201,10,96,185,107,0,P1
201,10,97,173,140,0,P1
201,10,98,131,104,0,P1
201,10,99,141,116,11,P1
151,10,0,131,100,0,P1
151,10,1,119,100,0,P1
151,10,2,111,115,14,P1
151,10,3,243,145,0,P1
151,10,4,169,117,0,P1
151,10,5,193,106,31,P1
151,10,6,83,100,0,P1
151,10,7,251,111,0,P1
151,10,8,187,138,27,P1
151,10,9,89,115,0,P1
151,10,10,261,125,30,P1
151,10,11,87,106,11,P1
151,10,12,55,101,0,P1
151,10,13,81,107,9,P1
151,10,14,169,112,0,P1
151,10,15,69,102,0,P1
151,10,16,165,125,22,P1
151,10,17,183,123,12,P1
151,10,18,111,110,0,P1
151,10,19,67,126,0,P1
151,10,20,119,102,0,P1
151,10,21,59,103,0,P1
151,10,22,57,101,0,P1
151,10,23,111,151,0,P1
151,10,24,91,109,11,P1
151,10,25,95,121,18,P1
151,10,26,167,135,42,P1
151,10,27,201,105,40,P1
151,10,28,95,114,0,P1
151,10,29,185,107,23,P1
151,10,30,155,120,0,P1
151,10,31,67,101,0,P1
151,10,32,145,124,14,P1
151,10,33,155,105,0,P1
151,10,34,41,109,0,P1
151,10,35,173,107,37,P1
151,10,36,189,118,0,P1
151,10,37,129,104,18,P1
151,10,38,139,107,20,P1
151,10,39,363,112,61,P1
151,10,40,141,137,14,P1
151,10,41,79,121,0,P1
151,10,42,135,101,16,P1
151,10,43,183,113,46,P1
151,10,44,189,103,4,P1
151,10,45,65,103,0,P1
151,10,46,243,120,79,P1
151,10,47,171,107,12,P1
151,10,48,239,108,22,P1
151,10,49,195,106,0,P1
151,10,50,173,121,0,P1
151,10,51,321,110,41,P1
151,10,52,85,137,0,P1
151,10,53,57,106,0,P1
151,10,54,83,108,0,P1
151,10,55,147,110,26,P1
151,10,56,69,100,0,P1
151,10,57,275,130,40,P1
151,10,58,157,101,23,P1
151,10,59,207,113,5,P1
151,10,60,177,139,0,P1
151,10,61,219,109,73,P1
151,10,62,205,101,51,P1
151,10,63,97,111,0,P1
151,10,64,269,111,62,P1
151,10,65,109,117,0,P1
151,10,66,179,137,0,P1
151,10,67,163,125,24,P1
151,10,68,96,105,0,P1
151,10,69,269,110,0,P1
151,10,70,91,106,0,P1
151,10,71,61,124,22,P1
151,10,72,117,119,0,P1
151,10,73,153,101,8,P1
151,10,74,119,150,12,P1
151,10,75,209,125,23,P1
151,10,76,83,121,0,P1
151,10,77,111,130,10,P1
151,10,78,73,102,33,P1
151,10,79,163,115,20,P1
151,10,80,109,109,23,P1
151,10,81,189,123,32,P1
151,10,82,275,118,7,P1
151,10,83,183,128,0,P1
151,10,84,133,121,11,P1
151,10,85,137,124,0,P1
151,10,86,183,110,42,P1
151,10,87,185,116,11,P1
151,10,88,59,127,14,P1
151,10,89,69,101,0,P1
151,10,90,95,114,5,P1
151,10,91,165,122,0,P1
151,10,92,267,105,27,P1
151,10,93,77,114,0,P1
151,10,94,149,117,12,P1
151,10,95,181,142,1,P1
151,10,96,115,112,16,P1
151,10,97,113,100,0,P1
151,10,98,235,117,26,P1
151,10,99,117,123,0,P1
101,10,0,187,114,29,P1
101,10,1,273,105,50,P1
101,10,2,119,110,0,P1
101,10,3,273,106,0,P1
101,10,4,237,104,57,P1
101,10,5,161,128,68,P1
101,10,6,125,140,12,P1
101,10,7,73,105,0,P1
101,10,8,163,109,0,P1
101,10,9,141,114,0,P1
101,10,10,309,111,15,P1
101,10,11,321,125,97,P1
101,10,12,315,145,1,P1
101,10,13,249,117,22,P1
101,10,14,365,104,55,P1
101,10,15,301,128,74,P1
101,10,16,293,122,69,P1
101,10,17,178,119,24,P1
101,10,18,119,118,15,P1
101,10,19,407,106,47,P1
101,10,20,77,118,0,P1
101,10,21,191,121,24,P1
101,10,22,69,112,0,P1
101,10,23,149,116,10,P1
101,10,24,99,108,0,P1
101,10,25,171,119,25,P1
101,10,26,193,118,11,P1
101,10,27,115,145,0,P1
101,10,28,141,104,0,P1
101,10,29,181,104,31,P1
101,10,30,205,112,16,P1
101,10,31,171,156,3,P1
101,10,32,145,130,50,P1
101,10,33,167,129,12,P1
101,10,34,153,116,0,P1
101,10,35,179,111,76,P1
101,10,36,207,109,11,P1
101,10,37,149,106,29,P1
101,10,38,241,116,0,P1
101,10,39,149,114,0,P1
101,10,40,231,121,27,P1
101,10,41,127,122,3,P1
101,10,42,51,124,0,P1
101,10,43,75,101,0,P1
101,10,44,235,120,25,P1
101,10,45,333,100,78,P1
101,10,46,225,102,31,P1
101,10,47,259,105,48,P1
101,10,48,235,102,29,P1
101,10,49,285,124,29,P1
101,10,50,287,112,13,P1
101,10,51,123,125,40,P1
101,10,52,99,104,16,P1
101,10,53,275,124,99,P1
101,10,54,283,122,72,P1
101,10,55,187,142,14,P1
101,10,56,291,109,24,P1
101,10,57,209,125,15,P1
101,10,58,157,123,32,P1
101,10,59,51,104,23,P1
101,10,60,103,115,0,P1
101,10,61,51,109,0,P1
101,10,62,273,126,83,P1
101,10,63,269,112,77,P1
101,10,64,373,118,77,P1
101,10,65,141,105,0,P1
101,10,66,173,105,3,P1
101,10,67,201,146,49,P1
101,10,68,399,104,37,P1
101,10,69,133,103,25,P1
101,10,70,171,120,35,P1
101,10,71,259,120,21,P1
101,10,72,163,132,76,P1
101,10,73,207,100,7,P1
101,10,74,112,51,110,P2
101,10,75,219,120,60,P1
101,10,76,361,119,22,P1
101,10,77,63,109,0,P1
101,10,78,121,100,0,P1
101,10,79,169,117,0,P1
101,10,80,293,118,52,P1
101,10,81,263,104,5,P1
101,10,82,345,128,55,P1
101,10,83,85,147,0,P1
101,10,84,77,100,0,P1
101,10,85,585,131,93,P1
101,10,86,245,119,7,P1
101,10,87,255,107,50,P1
101,10,88,117,126,0,P1
101,10,89,261,116,13,P1
101,10,90,63,100,32,P1
101,10,91,256,118,0,P1
101,10,92,169,143,63,P1
101,10,93,411,120,0,P1
101,10,94,201,123,43,P1
101,10,95,135,127,0,P1
101,10,96,313,104,40,P1
101,10,97,375,100,23,P1
101,10,98,389,111,5,P1
101,10,99,307,139,60,P1
51,10,0,191,106,26,P1
51,10,1,157,126,25,P1
51,10,2,429,106,80,P1
51,10,3,181,110,26,P1
51,10,4,297,117,55,P1
51,10,5,283,113,12,P1
51,10,6,415,133,73,P1
51,10,7,656,48,111,P2
51,10,8,180,107,0,P1
51,10,9,296,53,102,P2
51,10,10,577,109,84,P1
51,10,11,339,116,50,P1
51,10,12,305,108,29,P1
51,10,13,179,103,36,P1
51,10,14,169,146,36,P1
51,10,15,455,113,0,P1
51,10,16,305,115,85,P1
51,10,17,349,126,91,P1
51,10,18,479,101,18,P1
51,10,19,237,103,0,P1
51,10,20,351,142,64,P1
51,10,21,467,130,95,P1
51,10,22,227,110,43,P1
51,10,23,421,108,44,P1
51,10,24,223,116,26,P1
51,10,25,363,103,46,P1
51,10,26,365,110,0,P1
51,10,27,57,100,0,P1
51,10,28,523,110,47,P1
51,10,29,183,105,21,P1
51,10,30,567,106,89,P1
51,10,31,338,95,134,P2
51,10,32,375,107,72,P1
